Feature ID	Taxon	Confidence
KM407667	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Wagnerdoeblera_493755; s__Wagnerdoeblera intermedia	1.0
MJ006-1-barcode48-umi100463bins-ubs-5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Turicimonas; s__Turicimonas muris	1.0
G900207585	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__JC228_295242; f__JC228_295242; g__Bacillus_BF_295242; s__Bacillus_BF_295242 oleivorans	1.0
MJ030-2-barcode58-umi67147bins-ubs-8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595425; f__Burkholderiaceae_A_595425; g__; s__	1.0
RS-GCF-000714995.1-NZ-JMJE01000007.1--2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834; s__	1.0
FN600641	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus saxobsidens_A_372884	1.0
RS-GCF-902833525.1-NZ-CADFFP010000071.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592524; f__Burkholderiaceae_A_580492; g__Paraburkholderia_580243; s__Paraburkholderia bryophila	1.0
Y10678	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sandaracinobacter; s__Sandaracinobacter sibiricus	1.0
AM501435	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pelomonas; s__Pelomonas aquatica	1.0
RS-GCF-002208045.1-NZ-KZ254076.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A_859423; s__Porphyromonas_A_859423 gingivalis	1.0
G003043955	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__F0428; s__F0428 sp003043955	1.0
AJ430827	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_660879; f__Moraxellaceae; g__Psychrobacter; s__Psychrobacter fozii	1.0
GB-GCA-902388455.1-CABMPD010000024.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__UBA932; g__Coprenecus; s__Coprenecus sp900544175	1.0
LC368136	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylotenera_A_557637; s__Methylotenera_A_557637 oryzisoli	1.0
X87151	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Catonella; s__Catonella morbi	1.0
RS-GCF-013166515.1-NZ-JABKKJ010000049.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__	1.0
MJ006-1-barcode38-umi171460bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-273; s__CAG-273 sp003507395	1.0
EU833988	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Lysobacter_A_615995; s__Lysobacter_A_615995 xinjiangensis	1.0
KF590624	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Thermoactinomycetales_367745; f__Thermoactinomycetaceae; g__Thermoactinomyces_A; s__Thermoactinomyces_A daqus	1.0
GB-GCA-008679485.1-NANC01000001.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 massiliensis	1.0
AB540987	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__Bulleidia moorei	1.0
AB727354	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus laeviglucosivorans	1.0
MJ006-1-barcode32-umi100692bins-ubs-4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Barnesiellaceae; g__Barnesiella; s__Barnesiella intestinihominis	1.0
RS-GCF-003939305.1-NZ-RHXA01000035.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Salmonella_683375; s__Salmonella subterranea	1.0
RS-GCF-009663755.1-NZ-RDBS01000044.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Alistipes_A_871400; s__Alistipes_A_871400 onderdonkii	1.0
RS-GCF-014207215.1-NZ-JACHCS010000001.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter_487784; s__	1.0
AB682228	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Weeksellaceae; g__Cloacibacterium; s__Cloacibacterium rupense	1.0
RS-GCF-004362015.1-NZ-SNWW01000038.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium chryseum	1.0
LC315613	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B; s__Deinococcus_B terrigena	1.0
G002861505	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Aerococcus; s__Aerococcus christensenii	1.0
MJ030-2-barcode58-umi35453bins-ubs-19	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	1.0
LN833280	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538; s__Luteolibacter gellanilyticus	1.0
MJ009-2-barcode71-umi49916bins-ubs-12	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Psychrobacillus; s__	1.0
MJ006-2-barcode65-umi43679bins-ubs-8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides_H; s__Bacteroides_H ovatus	1.0
GQ456229	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus danieliae	1.0
KP899230	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A_392027; s__Marmoricola_A_392027 silvestris	1.0
AY024332	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Clostridiales; f__Clostridiaceae_222000; g__Clostridium_J; s__Clostridium_J sulfidigenes	1.0
MJ010-2-barcode69-umi9122bins-ubs-43	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__UMGS1994; s__UMGS1994 sp900553945	1.0
RS-GCF-900100645.1-NZ-FMUE01000005.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_500471; f__Rhizobiaceae_A_500471; g__Agrobacterium; s__	1.0
MJ009-1-barcode40-umi91993bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 faecis	1.0
MJ031-1-barcode27-umi38254bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae; g__; s__	1.0
RS-GCF-000354855.1-NZ-AQEU01000022.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834; s__	1.0
EF532794	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales_501288; f__Brucellaceae; g__Daeguia; s__Daeguia caeni	1.0
AB021392	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales_616009; f__Xanthomonadaceae_616009; g__Stenotrophomonas_A_615274; s__Stenotrophomonas_A_615274 pictorum	1.0
MJ030-1-barcode41-umi2123bins-ubs-102	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__TANB77; f__CAG-508; g__CAG-269; s__CAG-269 sp000431335	1.0
MJ031-1-barcode39-umi5280bins-ubs-88	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Acidovorax_A; s__Acidovorax_A sp001424265	1.0
G000430725	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Azohydromonas; s__Azohydromonas australica	1.0
X82598	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas hominis	1.0
RS-GCF-002899655.1-NZ-POTQ01000026.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus fermentum	1.0
MF782381	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus salipaludis	1.0
JF824805	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Anaerococcus; s__Anaerococcus senegalensis	1.0
KU355878	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Comamonas_F_589250; s__Comamonas_F_589250 aquatilis	1.0
G000162895	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Actinomycetaceae; g__Peptidiphaga; s__Peptidiphaga gingivicola	1.0
G003010405	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriales; f__Koribacteraceae; g__TOLSYN; s__TOLSYN sp003010405	1.0
G009917455	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__CAG-95; s__CAG-95 sp009917455	1.0
GB-GCA-016839025.1-JADLKK010000299.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Solibacillus; s__	1.0
GB-GCA-004793885.1-SRYG01000051.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Dubosiella; s__Dubosiella sp000403415	1.0
MK621282	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_501396; f__Rhizobiaceae_A_499470; g__Mesorhizobium_F_498388; s__Mesorhizobium_F_498388 terrae	1.0
KU530128	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_641030; f__Halomonadaceae_641030; g__Halomonas_E_640341; s__Halomonas_E_640341 alkalicola	1.0
G001422405	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pseudorhodoferax; s__Pseudorhodoferax sp001422405	1.0
GB-GCA-002999035.1-CP027241.1--3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Vallitaleaceae_A_116062; g__W11650; s__	1.0
X80634	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Mycobacteriaceae; g__Gordonia_B_376796; s__Gordonia_B_376796 sputi	1.0
RS-GCF-002529305.1-NZ-NSLZ01000086.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella intermedia	1.0
KX893410	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas_L_486704; s__Sphingomonas_L_486704 palmae	1.0
GB-GCA-016938915.1-JAFHBT010000232.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Limosilactobacillus; s__Limosilactobacillus mucosae	1.0
AB547651	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Paraprevotella; s__Paraprevotella clara	1.0
RS-GCF-013205105.1-NZ-JABMLJ010000006.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Herbiconiux_382276; s__Herbiconiux flava	1.0
MN099416	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomicrobium_483265; s__Sphingomicrobium piscis	1.0
RS-GCF-002221545.1-NZ-NHTR01000004.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Enterocloster; s__Enterocloster clostridioformis	1.0
MJ030-2-barcode59-umi17028bins-ubs-35	d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Blastocatellaceae_426820; g__Stenotrophobacter_424270; s__	1.0
RS-GCF-002250335.1-NZ-NCTL01000027.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__Streptococcus pyogenes	1.0
MG970331	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Paramuribaculum; s__Paramuribaculum intestinale	1.0
MJ006-1-barcode36-umi57944bins-ubs-6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_C; s__Peptoniphilus_C nemausensis	1.0
MJ034-1-barcode41-umi1420bins-ubs-283	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Flavihumibacter; s__	1.0
DQ911241	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_A; s__Peptoniphilus_A gorbachii	1.0
G011958345	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor muris	1.0
RS-GCF-016834475.1-NZ-CP069215.1--6	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis_318824	1.0
RS-GCF-900155585.1-NZ-LT707417.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Tissierellales; f__Peptoniphilaceae; g__Peptoniphilus_C; s__	1.0
RS-GCF-003428395.1-NZ-CP031701.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus johnsonii	1.0
G000196275	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus_B; s__Deinococcus_B geothermalis	1.0
CP001145	d__Bacteria; p__Coprothermobacterota; c__Coprothermobacteria; o__Coprothermobacterales; f__Coprothermobacteraceae; g__Coprothermobacter; s__Coprothermobacter proteolyticus	1.0
RS-GCF-000469425.1-NZ-KI271465.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter welbionis	1.0
EF660757	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus; s__Paracoccus aestuarii	1.0
GB-GCA-001311545.1-BBBL01000476.1	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Thermaceae_405955; g__Thermus_A; s__Thermus_A arciformis	1.0
KX355166	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Alteromonadaceae_665222; g__Aliidiomarina; s__Aliidiomarina soli	1.0
AJ012666	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Dolosicoccus; s__Dolosicoccus paucivorans	1.0
MJ005-barcode41-umi73083bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerostipes; s__Anaerostipes hadrus	1.0
MJ006-2-barcode64-umi112822bins-ubs-4	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__UBA6448; s__UBA6448 sp012799635	1.0
G001005905	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Salinicoccaceae; g__Salinicoccus; s__Salinicoccus halodurans	1.0
DQ344632	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia; s__Pseudonocardia ailaonensis	1.0
MJ033-1-barcode35-umi3722bins-ubs-104	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus capitis	1.0
GB-GCA-017851145.1-JAFIKU010000077.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Anaerobutyricum; s__Anaerobutyricum soehngenii	1.0
G002748455	d__Bacteria; p__Actinobacteriota; c__Acidimicrobiia_401430; o__Acidimicrobiales; f__Ilumatobacteraceae; g__Ilumatobacter_A; s__Ilumatobacter_A coccineus_A_400748	1.0
AY162221	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993521; f__Fusobacteriaceae_993521; g__Fusobacterium_C; s__Fusobacterium_C canifelinum	1.0
MJ007-2-barcode74-umi41122bins-ubs-5	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia_A_381664; s__	1.0
RS-GCF-000621265.1-NZ-JHYU01000054.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales_650611; f__Pseudomonadaceae; g__Pseudomonas_O_647615; s__Pseudomonas_O_647615 parafulva	1.0
JN607156	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Hymenobacteraceae; g__Nibribacter; s__Nibribacter koreensis	1.0
RS-GCF-004793835.1-NZ-SRYJ01000091.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Phocaeicola_A_858004; s__Phocaeicola_A_858004 sartorii	1.0
GB-GCA-902641325.1-CACQIP010000124.1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Acetobacter; s__Acetobacter nitrogenifigens	1.0
MJ010-2-barcode71-umi182746bins-ubs-3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Pelomonas; s__	1.0
GB-GCA-910574185.1-CAJSZQ010000072.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoclostridium_B; s__Lachnoclostridium_B sp000765215	1.0
MJ006-1-barcode45-umi120059bins-ubs-4	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 massiliensis	1.0
FJ544245	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas; s__Brevundimonas diminuta	1.0
RS-GCF-003480145.1-NZ-QUIO01000097.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 faecis	1.0
GB-GCA-910575605.1-CAJTEW010000012.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Ruminococcus_B; s__	1.0
G004294135	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae_966727; g__Sediminibacterium; s__Sediminibacterium sp004294135	1.0
RS-GCF-902829275.1-NZ-LR792683.1--5	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Kyrpidiales; f__Kyrpidiaceae; g__Kyrpidia; s__Kyrpidia spormannii	1.0
GB-GCA-905194555.1-CAJJSV010000011.1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595427; f__Burkholderiaceae_A_595427; g__Turicimonas; s__Turicimonas muris	1.0
EF626687	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 fontiphilum	1.0
RS-GCF-900188205.1-NZ-FZOH01000016.1	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus_A; s__Geodermatophilus_A saharensis	1.0
MJ006-2-barcode73-umi73930bins-ubs-7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Blautia_A_141781; s__Blautia_A_141781 wexlerae	1.0
G900539795	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Prevotella; s__Prevotella sp003447235	1.0
G900117415	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504721; f__Hyphomicrobiaceae; g__Ga0077555; s__Ga0077555 sp900117415	1.0
RS-GCF-000966185.1-NZ-LAHK01000065.1	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Bacillales_B_302584; f__Domibacillaceae; g__Domibacillus; s__Domibacillus enclensis	1.0
AF473834	d__Bacteria; p__Firmicutes_C; c__Negativicutes; o__Veillonellales; f__Megasphaeraceae; g__Anaeroglobus; s__Anaeroglobus micronuciformis	1.0
RS-GCF-016899975.1-NZ-JACJJN010000084.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Fusicatenibacter; s__Fusicatenibacter saccharivorans	1.0
G000023905	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales_993777; f__Leptotrichiaceae; g__Leptotrichia_A_993758; s__Leptotrichia_A_993758 buccalis	1.0
KX601106	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter_906143; s__Dyadobacter flavalbus	1.0
GB-GCA-905205225.1-CAJLCQ010000073.1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Lachnospirales; f__Lachnospiraceae; g__Butyribacter; s__Butyribacter sp003529475	1.0
GB-GCA-018382355.1-JAGZQD010000022.1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Dysgonomonadaceae; g__Dysgonomonas; s__Dysgonomonas capnocytophagoides	1.0
G900554315	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__RF39; f__UBA660; g__Faecimonas; s__Faecimonas sp900554315	1.0
MJ006-1-barcode36-umi127073bins-ubs-3	d__Bacteria; p__Firmicutes_D; c__Bacilli; o__Erysipelotrichales; f__Coprobacillaceae; g__Faecalibacillus; s__Faecalibacillus intestinalis	1.0
MJ032-2-barcode67-umi90491bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Acutalibacteraceae; g__Caproicibacterium; s__	1.0
X80750	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Micrococcaceae; g__Micrococcus; s__Micrococcus lylae	1.0
MJ030-2-barcode73-umi124102bins-ubs-3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Oscillospiraceae_88309; g__Dysosmobacter; s__Dysosmobacter sp000403435	1.0
MJ020-2-barcode50-umi32173bins-ubs-16	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Oscillospirales; f__Ruminococcaceae; g__Ruminococcus_C_59129; s__Ruminococcus_C_59129 flavefaciens_F	1.0
MJ031-1-barcode42-umi43369bins-ubs-3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__	1.0
RS-GCF-002754135.1-NZ-CP024598.1--3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas_A_859423; s__Porphyromonas_A_859423 gingivalis	1.0
G000612485	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_595422; f__Burkholderiaceae_A_595422; g__Bordetella_A_593886; s__Bordetella_A_593886 holmesii	1.0
